Text,Target
Welcoming a new week; the last week of school. It's hard to welcome it when you know that the first day of it you'll have Physics exam ,0
@Harriet_Corbett haha you gotta love it.  you ok hazzza? why the  ?,0
@SexyKellyC the app twittelater?  No it's a new app I downloaded for the iPhone.  Costs 5 bucks tho ,0
"FUCKING SHIT. i burnt a hole in my brand new shorts last night with a cigarette, i was too drunk to even notice, UGH! ",0
"@discolem0nade aww, well Im sorry about that, ",0
I want Patrick to come home!!!!!! I feel crappy and I'm soooooooo bored!!!!! ,0
My coworker is telling me about stuff going on with her husband. I don't want to seem rude but I REALLY don't care! ,0
The green frog has got it's engine oil but unfortunately it looks like I have no option but to take it in a garage for a look ,0
Robin Hood was well sad  I even had a little cry. X,0
@jamespetergates whats wrong jamesyface? ,0
I so damn miss the mirotic era. ,0
Stranded in Fort Myers airport ...missing the CSC Bar Crawl ,0
"@ashleytisdale I would be there too, but I live in Brazil    I love you !!",0
"just made Firefox my default browser  *sigh* come on Safari-play nice w/ gmail. and eCollege, if you could play nice too, please?",0
@springtree  maybe it will be pretty all spun up!,0
"@greggrunberg Now I want an iphone. I'm a coupon clipper type person. I'm always looking to save money. But, iphones are expensive. ",0
@tommcfly tom please reply me  say hi to me please  eu te amo,0
ugh video didn't upload ,0
my boss totally just ruined my plans for longboarding and relaxing all day ,0
@tainted_Melody idk if ill have time ,0
shouldn't have eaten all of that chinese last night. eurgh! dont feel too good today ,0
What do they say about the best laid plans??  They're now driving to Tampa to catch a flight (hopefully).  24hrs and only 100mi from home ,0
@ughJAYnicole ahhh you keep tweeting i love it lmao. i cant wait for you guys to come back. im ready to die lmao. its so boring and quiet ,0
"eh. don't want to work today... just sitting around, getting ready soon, work at 5 til 10:45. ",0
bleh. long morning at work and now i'm off to work out and mow  i just want to be with tom. fml.,0
@MaTTiIDa yes. iunno i'm still delirious. i got like 2 hours of sleep leave me alone ,0
Arg. My fitness level isn't what it was a few years ago. My legs said stop at mile 60  bike time needs to a priority too,0
@danikkstar aww boo it doesn't let me DL it..  lol,0
@Boomshard NOTHING MUCH. NOT FEELING TO GOOD TODAY ,0
@trohman  I'm sorry you're not feeling well. Get better soon!,0
@suzeeeeee that is very true ,0
@CaraMandart I am lost. Please help me find a good home. ,0
"boredd out my head, grounded  stuck in while all my mates are out!!",0
"Think its time for COD, i so want a 3GS ",0
is finally on a bus to the Port Authority. Why did the previous bus have to leave early? ,0
is probably staying in tonight and watching movies or going out again tonight...still contemplative. Hmmmm? ,0
Just had to send my Canon G9 in for repair. The lens stopped retracting. I also sent my Nikon D200 in for cleaning.  #colaphotog,0
"A woman I see every day just looked at me, surprised, and asked me if I was growing a beard. Also a fat guy farted and stunk out the shop ",0
@timburks Re: Expert consultation at the President Barber Shop ... http://tmeet.me/KL5LM google says coords unkown ,0
Heard from house sitter - no one has come to look at the leaking roof yet - UGH! And it's still raining back home ,0
": Feenin' for the beach, but have no $$ to go.  LB tonight 5:30-close, then GCCR dance party with Esta Bunny &amp; friends!",0
@Brendiiiee yyeah. Aw I wish i saw youu  i was w/ Reva and Jessica,0
Cleaning my room...soooo much junk ,0
omg my lips are so chapped ,0
More rain ,0
Yesterday was the release day of STEREO's album Monogamy. But it wasn't in any store... MediaMarkt just say i'm on the wrong date! ASSES! ,0
My house is so ridiculously hot! ,0
@thehannabeth what happened Hanna? sounds like u got picked on ,0
I lost my tail on Thursday  Sad times.,0
@seashellz aww!i just had my last for a bit.. ,0
i really want to go see @mileycyrus @mitchelmusso and @taylorswift13 this summer too but i can't... ,0
will definitely miss her paranoid sister  http://plurk.com/p/12il7r,0
"That super cheep, new to me, bike I got recently has just got a lot more expensive - found a crack in the frame ",0
Cor: I'm glad you had a good time. I wish I was there ,0
@Sultry_K Hello Krystal!!! I'm @ work! Boooooo!!!!  *tears*,0
Damn this anger management class is boring ,0
@madwilliamflint this leads to conclusion that they want the same thing... to stay in control whatever the cost ,0
@Prettyhoneydip iight lol ; I got u when I talk 2 him. im not home ,0
"@SariBLAU Oh don't worry, it was raining here and now I have to go to Filer for two nights and I'm not sure if it will rain.  But it's ok.",0
There goes my big suprise ,0
Well that didn't work....still no power at my house ,0
"I was going to phone my dad to wish him happy father's day, but he called me first.  I feel like such an ass. ",0
"Juust woke up from a sweet text message, and an ant bit my toe ",0
@iphone_dev guys is this a bug or is it just with my iPod? Sorry for the bother  http://twitpic.com/7x70e,0
i'll be thereeee!!!!!!!!!!!! i swear  en otros asuntoos.... viendo friends ,0
"@KittyBradshaw i have it. it's ok. minus the fact it doesn't sync, which inevitably renders it useless. ",0
Still not received by Pembrokeshire Tea...  ,0
@karlalarla I used to but then he cut his hair ,0
"@linoone come over. No excuses, I want to see you ",0
@DuchessAmy  *hug*,0
"@MiSS__BOP @joaov_ 	The nozzle fell ",0
Driving downtown listening to Tokyo Drift... I wish I had somebody with me... ,0
Successful day shopping. Moulin Rouge tonight. Last night in Paris ,0
In discomfort... Thank goodness for good meds... But bored out of my mind. ,0
is upset cus he cant go to the pool party ,0
I need to do some Algebra homework today... but it's so pretty out! ,0
Photo: dfolz: Awe… thats no good  http://tumblr.com/x9r23olgj,0
robin hood was very sad ,0
in the mean time.......off to work I go ,0
is not feeling too good ,0
UHHHAHHHA listening to the iphone that she got from her b-day her and mom forgot to tell me about..trying to keep a secret  IM JEALOUS,0
@alicemulanga LOOL we've tried soooo many. can't find any ,0
"@mileycyrus Hey, I tried to get tickets for your tour but I couldnt get any  I really wanted to go!",0
@Emmajones79 I'm affraid it is permanent babe until you change your avatar ,0
dissapointed in the little mermaid ,0
Laura Holland...Holland Law Group is chatting about property taxes...you have to pay them soon! ,0
Didn't sleep well on plane and now suffering through 3 hour layover in Vancouver...it's going to be tough once I get to Seattle ,0
"YAY!! Hospice is BACK to help me with my grams again. Thank God, coz I NEED he HELP!  God Bless you Grams! I LOVE YOU SO MUCH!!",0
bummed that i couldn't go to grad  work suuuucks. actually it's amazing but i'm still bummed...haha,0
#trackle and #squarespace you make me such a spammer... ,0
http://twitpic.com/7x74l - Bumblebee gloves! I would so get these if I wasn't broke right now ,0
@jewelgiroux That's no good  Try to get plenty of fluids and rest. I hope you get it knocked out.,0
I dint get permission to sleep..  Gotta wait longer to get some rest,0
Goshhhhh it won't stop raining ,0
Fed up. Lonely. No friends. Except my browbands. Sometimes I am an actual emo. But it's not very nice ,0
My Rikki!!  Soooooooo upset right now for @RDFifton. SHIT,0
"Going to the RIte-Aid with mommy. I would drive, but it's raining. Grrrrr. ",0
"realized that someone doesn't agree with our views and attacked my website w/ a virus, sorry for the delay, will be back up on Tuesday. ",0
@davediver awww poor little thing!! ,0
Going home  6 hours! Text me!,0
Its so gloomy  good thing i'm going to party!,0
"@Chubbx Now you're speaking my language! ;) Whassup, sweetie? ",0
@s4sukhdeep Mangoes sold    Grapes up-for-grabs!,0
"@David_de_Vynel sorry i'm not there. Been so ill today, death by kidney fail. ",0
"@amberfayeth Awhh, wish i could go   go again soon so i can come xD haha .",0
"My Berry is dead, what to do know? ",0
"@hanaames Nothing. Absolutely nothing. On my own, bored.  TV, maybe weep a littl?",0
got 2 go homework 2 do ,0
I WISH YOU WERE HERE!! i need you so much sis!! idk what to do ,0
"i just broke my favorite black headband  i hate my life, blah i just woke up, i didnt get to sleep until 5, thanks @brittanypi haha,",0
@christopherbw yeah I'm doing pretty good I get to go home but I'm off for 6 weeks can't do anything ,0
It's been 5 years since my friend was killed by a hit and run driver. Miss her. ,0
Ahhhh! @Trissia: I am so sorry I forgot to write the e-mail to you about the question you asked! I am so behind on stuff and promises! ,0
"the weather has been so poo today, im so bummed i can't spend tomorrow with my dad, i hate having to work ",0
Damnit. The offspring and dropkick murphies are gonna be n town next week and ill be in DC. ,0
@BrennanAnnie Done it twice now. Fantastic atmosphere &amp; great fun. No more for a year as damaged foot tendons  Mountains next!,0
@mayawesome I have a headache too ,0
I understand completely!  I've had over 30 in the last 6 years. ,0
@ashleytisdale Wish I was there... I have to work... ,0
@yvonnepoz Hello! Was hoping to twitter last night but work was busy  ate supper at 1am!  LOL! Should not eat at all that late!,0
@30SECONDSTOMARS Sniiiff I couldn't come...... Me and the car are stuck in MARSeille ,0
Off to the cabin for the rest of the weekend  boring,0
@Smokeroomsocial What the hell happened after I left?!  I hope you feel better&lt;333,0
ban and jerrys caramel chew chew is not as nice as one would expect... ,0
"Just bought tweetie on iPhone, BIG dissapointment  still in MANC!  http://bit.ly/6u60N",0
@rochellewiseman http://twitpic.com/6k5br - ohh  get well soon!!! we loye you!,0
Is hungry. What can I eat. It is kinda early for lunch.  dang those apple jacks for not holding me over until lunch!!!!!!!,0
@bigfolio http://twitpic.com/702bf - Yuck! Don't think I'm in the islands anymore ,0
"@lisa_x mp4 worked but it only plays the sound on my phone    wtf. what did you use, mind when you had that video on urse?",0
"... which leads to the question, why a speakers room? Is it to shield conference participants from interesting discussions ",0
SO bored. ,0
@CaliLewis good 4 you that you have a machine that can take more ram ,0
@MattChandler74 Happy Birthday Matt! I will turn 50 on Wednesday ,0
when will these flea bites stop itching!? my ankles and leg are so sore. ,0
"Finally at home, got such a sore back!! ",0
dreading work  i wish i could sit home all day an do nothing  tuesday cant come soon enough,0
"Only one more 5 star to go in GHSM, TTFAF ",0
"@annieweasley ngl, i'm excited for nyc prep too ",0
awake. i feel so unproductive when i'm up this late ,0
ahh my tummy hurts drank way to much last night ,0
helloo! just had the best dream but woke up to find it wasnt real  -nicki,0
finally able to lay out and @rachelfenner i miss you already    no joke,0
"@Orrisdale sorry about that  If it's any consolation, I've also assembled MORE bookshelves today and went shopping for food ",0
Fuck fuck fuck. Today is not going good so far. I hope that isn't foreshadowing something ,0
Feeling Lonely ,0
@KeaneJane  I was going 3rd night!!! Now its closing night March 2010!!! grrrrrrrr ,0
@Superspence at the condo. Won't be home til Monday or so. ,0
"I'm vaguely discontent, likely due to the work I need to do today. But what's the point with no more Ivo?  ",0
"today i want: coffee, brunch, a manicure and pedicure.  why must it keep raining, though? ",0
Umf. I hate this. Such a epic fail ,0
im so sad...... want to go home.... ,0
@typezero3 awww I didn't realize your new office is at Kapolei! Bummer. ,0
"@nkotbsplitsgirl no more shows for me  I would like to do the cruise, but not sure if I can.",0
